date,open,high,low,close,volume,average,barCount
2010-03-29,314.56,320.88,314.32,319.68,12542.0,318.652,43149
2010-03-30,319.2,320.4,317.04,319.6,7769.0,318.788,29815
2010-03-31,323.2,325.04,319.28,322.4,14758.0,322.712,54523
2010-04-01,328.16,330.32,327.68,330.0,10178.0,328.956,38086
2010-04-05,332.16,336.88,331.52,336.56,8795.0,335.064,29879
2010-04-06,335.92,337.52,334.64,336.16,8521.0,336.184,29291
2010-04-07,335.92,336.72,331.6,332.16,9163.0,334.104,35193
2010-04-08,328.8,332.88,327.2,331.52,7707.0,330.52,30216
2010-04-09,332.56,333.84,326.48,329.36,10732.0,329.392,38233
2010-04-12,328.88,331.92,327.2,327.44,7382.0,329.392,31707
2010-04-13,326.96,328.56,322.24,327.12,12418.0,325.8,47950
2010-04-14,329.28,335.04,327.52,334.0,15301.0,332.044,50753
2010-04-15,335.12,335.68,332.0,333.68,7892.0,333.664,28053
2010-04-16,328.48,330.64,322.8,324.72,20411.0,325.732,67533
2010-04-19,317.44,320.88,317.36,320.88,10795.0,319.068,33478
2010-04-20,321.6,325.12,321.2,322.4,7981.0,323.308,31294
2010-04-21,323.28,324.88,318.96,322.16,14308.0,321.648,46209
2010-04-22,317.76,322.8,314.32,322.4,12628.0,318.428,47317
2010-04-23,320.16,327.68,319.04,327.6,10609.0,324.98,35619
2010-04-26,326.72,327.52,322.24,322.8,8238.0,324.412,29336
2010-04-27,320.8,324.32,314.56,314.96,14760.0,318.348,55588
2010-04-28,318.16,320.56,314.64,319.76,12272.0,317.836,46802
2010-04-29,324.96,328.64,324.96,328.4,13627.0,327.324,40038
2010-04-30,331.36,332.64,327.6,330.64,15771.0,330.08,53972
2010-05-03,330.4,335.2,330.32,331.68,9902.0,332.536,35967
2010-05-04,325.28,325.36,317.6,317.68,19508.0,319.868,60118
2010-05-05,305.92,313.92,305.44,306.48,25189.0,308.464,77922
2010-05-06,303.52,306.72,288.0,295.52,27452.0,299.0,108634
2010-05-07,293.84,295.84,286.8,290.48,29916.0,290.724,113511
2010-05-10,297.92,300.0,292.8,297.76,20917.0,296.192,69222
2010-05-11,295.44,299.04,293.04,294.08,15134.0,296.232,57852
2010-05-12,295.12,297.6,290.56,294.16,15328.0,293.892,60079
2010-05-13,290.48,293.36,288.64,289.04,20406.0,290.74,74987
2010-05-14,285.36,285.92,276.0,278.56,28076.0,279.772,83420
2010-05-17,275.6,276.08,267.6,271.04,30581.0,271.08,91334
2010-05-18,276.08,276.72,265.36,267.84,27414.0,271.256,94259
2010-05-19,266.16,269.04,261.44,268.08,30852.0,265.92,100182
2010-05-20,259.2,262.4,253.12,257.28,35001.0,257.72,107016
2010-05-21,254.8,261.76,253.6,258.16,28397.0,258.012,89944
2010-05-24,259.2,260.32,256.64,257.36,12734.0,258.412,45995
2010-05-25,247.92,257.36,247.44,254.8,20826.0,251.068,73347
2010-05-26,257.84,263.52,257.76,260.72,21314.0,260.988,66322
2010-05-27,268.32,274.64,267.2,274.48,26949.0,271.464,74020
2010-05-28,273.52,276.08,268.0,272.4,12819.0,272.424,49412
2010-06-01,269.2,276.8,265.04,265.44,16089.0,270.172,59875
2010-06-02,266.88,271.68,265.68,270.32,12379.0,268.88,52016
2010-06-03,269.2,275.36,265.76,274.08,22958.0,271.076,72385
2010-06-04,268.72,270.24,260.16,261.52,16813.0,264.776,55958
2010-06-07,262.96,266.32,259.6,260.72,10806.0,262.512,44135
2010-06-08,263.52,266.0,261.12,265.52,12877.0,264.108,49369
2010-06-09,271.52,275.12,270.72,271.6,19730.0,272.888,60698
2010-06-10,277.44,280.0,275.52,278.16,12970.0,277.86,44461
2010-06-11,272.96,276.72,270.08,273.84,10705.0,273.136,40362
2010-06-14,277.76,279.28,272.32,274.64,10124.0,276.528,36469
2010-06-15,277.28,281.92,276.56,281.84,11571.0,279.796,38336
2010-06-16,280.56,285.84,279.12,283.92,13316.0,282.876,44927
2010-06-17,284.8,285.04,280.08,281.12,9780.0,282.4,35505
2010-06-18,279.68,283.68,278.72,283.28,7745.0,281.916,28852
2010-06-21,287.76,288.32,280.72,282.64,11581.0,284.932,42154
2010-06-22,283.12,284.88,280.0,280.0,8635.0,282.272,34291
2010-06-23,276.64,277.2,271.52,273.92,14934.0,274.66,49930
2010-06-24,275.2,276.72,272.0,275.12,9451.0,274.804,31951
2010-06-25,279.68,285.68,278.08,285.2,15497.0,282.904,42482
2010-06-28,282.72,283.04,280.72,281.68,5391.0,281.928,20467
2010-06-29,273.84,274.32,271.6,273.36,12726.0,272.96,36452
2010-06-30,273.6,276.4,268.72,271.68,13971.0,273.168,45507
2010-07-01,269.04,269.36,260.24,262.96,16221.0,263.396,52952
2010-07-02,263.6,264.48,258.56,260.8,7983.0,260.844,26453
2010-07-06,264.48,266.72,258.16,260.88,9761.0,262.5,36452
2010-07-07,263.2,269.28,263.12,269.04,16429.0,266.86,39885
2010-07-08,271.92,274.16,268.64,273.84,9608.0,272.372,31135
2010-07-09,272.72,276.08,271.28,274.72,7644.0,273.84,26515
2010-07-12,272.72,274.32,268.88,270.24,8498.0,271.016,28527
2010-07-13,276.0,278.72,275.92,277.92,8106.0,277.472,30801
2010-07-14,276.56,281.44,275.36,277.28,10350.0,277.956,37193
2010-07-15,277.52,277.6,271.68,276.64,10149.0,274.476,36679
2010-07-16,274.96,275.04,270.96,273.36,9823.0,272.936,34454
2010-07-19,275.76,279.76,272.08,275.68,9901.0,276.14,34667
2010-07-20,273.2,279.04,272.56,278.56,8765.0,276.964,29864
2010-07-21,280.72,281.04,271.28,273.6,10443.0,276.248,39952
2010-07-22,279.2,284.48,278.96,283.36,13086.0,281.976,42788
2010-07-23,281.92,284.4,281.04,283.12,9852.0,282.564,33786
2010-07-26,282.32,284.16,281.52,282.8,6014.0,282.928,24906
2010-07-27,284.08,284.08,275.2,277.36,14446.0,278.424,48903
2010-07-28,275.52,277.04,271.92,274.88,11714.0,274.644,39559
2010-07-29,276.48,283.68,276.48,280.48,11406.0,280.136,41312
2010-07-30,276.0,283.12,275.36,282.72,8303.0,279.532,33853
2010-08-02,289.44,292.8,288.88,291.84,10650.0,291.284,35462
2010-08-03,293.52,296.0,291.52,295.28,10757.0,294.148,40439
2010-08-04,295.28,297.12,292.88,295.2,10974.0,295.216,39551
2010-08-05,292.4,294.88,292.08,293.68,5667.0,293.76,19830
2010-08-06,290.0,297.2,286.4,289.6,10326.0,290.392,39531
2010-08-09,290.88,292.32,289.12,292.24,6004.0,291.108,21236
2010-08-10,285.92,288.96,283.68,286.8,9521.0,286.372,34664
2010-08-11,283.36,283.52,277.92,277.92,11766.0,280.564,41485
2010-08-12,273.28,276.4,270.32,271.36,11306.0,273.176,35796
2010-08-13,270.72,272.32,268.56,270.32,7899.0,270.296,24474
2010-08-16,268.64,270.24,267.92,268.88,7422.0,269.096,21879
2010-08-17,272.16,274.24,270.24,270.96,7430.0,272.12,23090
2010-08-18,267.52,270.8,264.24,269.44,15582.0,266.888,45141
2010-08-19,269.36,269.52,264.72,266.0,9222.0,266.38,31414
2010-08-20,264.08,264.48,261.52,263.6,9477.0,263.088,31355
2010-08-23,263.36,265.04,259.04,259.44,10344.0,261.264,32265
2010-08-24,256.4,257.68,254.0,254.24,11862.0,255.648,43194
2010-08-25,254.4,259.04,252.0,258.96,15885.0,255.28,48517
2010-08-26,259.92,263.36,258.88,261.12,11522.0,261.268,41959
2010-08-27,261.28,268.56,256.48,268.56,16162.0,263.132,49743
2010-08-30,264.96,266.72,264.0,264.16,7169.0,265.324,26322
2010-08-31,264.32,265.92,254.72,255.28,17982.0,259.736,48031
2010-09-01,259.76,265.12,259.28,263.52,13035.0,262.592,44910
2010-09-02,261.76,267.44,260.72,267.12,8678.0,264.376,32324
2010-09-03,267.2,268.16,260.64,264.72,11452.0,263.888,35762
2010-09-07,262.4,265.52,258.64,262.16,10146.0,261.892,35649
2010-09-08,264.24,268.16,262.64,265.12,8310.0,265.86,30376
2010-09-09,268.8,269.84,262.8,263.12,9395.0,266.86,31708
2010-09-10,267.12,270.56,265.92,270.16,9643.0,268.924,32159
2010-09-13,273.52,274.88,271.44,272.24,8775.0,273.108,29652
2010-09-14,272.08,275.12,269.76,271.12,9729.0,272.532,36682
2010-09-15,267.52,269.6,266.4,267.84,9421.0,267.98,32579
2010-09-16,266.96,267.68,262.88,263.84,8292.0,265.124,27498
2010-09-17,264.8,265.44,258.72,261.04,11436.0,261.4,35501
2010-09-20,262.08,267.84,261.68,265.84,9036.0,265.664,30235
2010-09-21,264.64,265.28,260.8,261.04,11341.0,263.024,34270
2010-09-22,263.84,264.8,257.76,260.64,14480.0,260.676,45047
2010-09-23,258.4,263.84,257.6,261.28,7846.0,261.1,24298
2010-09-24,263.68,267.52,263.44,267.2,9664.0,266.252,29354
2010-09-27,268.8,268.88,263.52,265.76,7934.0,265.652,26664
2010-09-28,265.76,269.04,263.68,265.52,7534.0,266.536,28041
2010-09-29,265.44,272.64,263.84,271.52,12573.0,268.684,38109
2010-09-30,275.84,279.68,273.52,278.72,15294.0,276.872,46731
2010-10-01,282.88,285.04,280.72,285.04,16511.0,283.028,42576
2010-10-04,285.76,287.44,283.6,284.72,11730.0,285.228,39963
2010-10-05,287.2,289.52,285.76,288.8,14498.0,287.984,40231
2010-10-06,288.88,293.36,287.52,290.24,12599.0,290.584,39697
2010-10-07,292.8,292.88,282.64,283.68,12889.0,286.896,43224
2010-10-08,284.96,289.84,284.4,289.2,8610.0,287.548,32672
2010-10-11,286.8,288.72,284.8,284.8,5427.0,287.3,18375
2010-10-12,286.72,286.88,283.04,285.2,8005.0,285.128,29925
2010-10-13,288.56,290.88,287.92,289.28,6685.0,289.352,23697
2010-10-14,288.8,292.32,286.72,287.92,8353.0,289.324,29038
2010-10-15,288.24,288.8,281.52,283.76,9557.0,284.696,35005
2010-10-18,284.8,290.24,283.84,290.24,9504.0,288.148,29815
2010-10-19,281.68,284.24,276.48,276.96,16682.0,279.94,53463
2010-10-20,277.6,285.44,277.52,284.72,11604.0,282.344,36940
2010-10-21,283.2,285.12,276.88,278.8,10641.0,280.46,38227
2010-10-22,281.04,283.92,278.8,283.92,8000.0,281.192,24473
2010-10-25,286.72,287.84,281.6,284.56,8790.0,285.172,27449
2010-10-26,283.6,286.56,282.96,285.44,5865.0,285.056,20959
2010-10-27,282.48,283.84,278.32,283.36,9887.0,280.836,30119
2010-10-28,285.28,285.36,281.76,283.12,6027.0,283.836,22307
2010-10-29,282.24,283.2,278.48,281.12,7242.0,281.128,26676
2010-11-01,289.12,289.6,285.76,286.48,9576.0,287.948,31108
2010-11-02,290.08,291.44,288.72,290.16,7742.0,289.944,25529
2010-11-03,291.6,295.04,288.96,294.0,15590.0,292.576,50771
2010-11-04,298.48,300.16,296.72,299.92,13193.0,298.596,41279
2010-11-05,299.2,301.2,297.2,301.2,8815.0,299.42,29245
2010-11-08,299.44,301.2,297.12,300.24,10833.0,299.536,33777
2010-11-09,302.16,302.48,295.36,296.4,12788.0,299.976,42955
2010-11-10,300.72,304.48,298.88,304.48,18345.0,301.632,56122
2010-11-11,303.2,304.32,302.08,302.72,10460.0,303.12,34872
2010-11-12,298.24,299.28,291.76,291.76,16585.0,294.364,60525
2010-11-15,294.8,295.36,291.44,292.0,9003.0,293.44,31724
2010-11-16,288.56,288.96,283.44,283.6,17111.0,285.476,57836
2010-11-17,282.56,284.88,276.88,277.84,26506.0,280.624,64595
2010-11-18,282.24,284.64,280.64,284.16,13908.0,282.764,43203
2010-11-19,281.2,282.0,278.32,281.76,8829.0,280.56,31512
2010-11-22,280.0,280.8,276.88,280.4,8807.0,279.12,29412
2010-11-23,277.92,281.28,276.4,279.6,12055.0,278.764,42036
2010-11-24,280.08,288.64,279.04,288.56,12137.0,284.824,43025
2010-11-26,286.32,287.76,285.84,287.52,2433.0,286.844,8348
2010-11-29,289.76,294.48,286.88,294.24,11685.0,291.252,38744
2010-11-30,290.64,293.68,288.32,288.32,8240.0,291.16,32769
2010-12-01,293.52,298.32,289.6,297.6,11257.0,295.572,38675
2010-12-02,297.12,302.4,296.72,302.16,8285.0,299.92,31777
2010-12-03,301.28,307.12,300.64,306.56,11774.0,303.972,39676
2010-12-06,306.16,307.6,304.16,305.76,7111.0,305.864,26678
2010-12-07,309.76,309.92,302.4,302.4,9137.0,305.052,35101
2010-12-08,303.84,305.36,299.84,303.68,8584.0,302.696,25970
2010-12-09,303.92,305.52,301.04,303.52,9300.0,303.22,31240
2010-12-10,303.68,304.0,299.04,301.28,6379.0,301.304,25097
2010-12-13,306.0,306.88,301.52,303.12,6382.0,304.228,24765
2010-12-14,302.72,305.28,301.44,303.12,5250.0,303.236,20271
2010-12-15,300.24,305.92,300.24,303.92,9324.0,303.96,29468
2010-12-16,303.76,304.4,301.44,301.92,6588.0,302.968,21005
2010-12-17,302.16,304.32,301.44,302.48,6601.0,302.372,17641
2010-12-20,303.2,305.6,299.36,304.4,6684.0,302.68,17722
2010-12-21,305.12,306.96,304.32,306.32,4774.0,305.872,14876
2010-12-22,308.08,309.92,307.44,309.12,6050.0,308.572,19065
2010-12-23,308.96,312.64,308.8,311.84,5208.0,311.316,13886
2010-12-27,310.4,311.36,308.8,309.68,4602.0,310.124,12010
2010-12-28,311.52,312.24,310.24,311.36,4798.0,311.488,12121
2010-12-29,311.6,311.92,310.4,310.56,3718.0,310.976,10973
2010-12-30,307.6,308.56,303.68,304.96,8526.0,305.608,25719
2010-12-31,304.08,314.0,303.76,312.0,9553.0,311.012,29846
2011-01-03,314.72,315.84,312.0,312.4,5775.0,314.128,19171
2011-01-04,312.0,312.08,301.52,304.48,16907.0,305.004,48515
2011-01-05,302.4,309.76,300.64,308.16,15254.0,304.512,39659
2011-01-06,306.48,306.56,299.6,301.12,13141.0,302.272,41707
2011-01-07,303.44,304.88,297.44,301.28,9551.0,301.212,34983
2011-01-10,304.64,306.0,302.4,305.36,8604.0,304.368,29059
2011-01-11,307.36,311.12,305.68,311.12,8051.0,309.184,24669
2011-01-12,312.32,314.16,311.04,311.92,8877.0,312.56,26330
2011-01-13,312.0,313.52,308.8,309.2,7587.0,310.82,21476
2011-01-14,308.08,311.6,307.52,311.6,7259.0,310.092,22032
2011-01-18,307.92,312.0,307.84,309.84,6382.0,310.328,19426
2011-01-19,311.76,311.76,307.52,308.32,7249.0,309.272,21670
2011-01-20,302.0,302.88,298.24,300.32,16112.0,300.656,41508
2011-01-21,300.8,302.0,298.8,300.0,9647.0,300.264,25706
2011-01-24,295.12,296.72,293.36,295.44,12601.0,295.2,32118
2011-01-25,291.76,292.24,289.44,290.16,11410.0,290.88,29426
2011-01-26,290.32,294.88,288.4,294.64,13232.0,291.86,38192
2011-01-27,292.8,293.68,287.44,287.52,11742.0,289.58,32142
2011-01-28,290.0,301.68,289.84,300.64,36790.0,296.992,96033
2011-01-31,298.24,312.08,298.0,308.88,31699.0,305.76,83534
2011-02-01,309.36,310.72,304.0,304.56,17335.0,307.244,50428
2011-02-02,304.88,308.48,302.8,305.6,13182.0,305.86,39956
2011-02-03,306.16,307.12,302.48,304.72,9889.0,304.352,27781
2011-02-04,307.04,307.52,297.28,298.64,20560.0,301.096,53909
2011-02-07,297.68,298.96,293.28,293.44,12762.0,295.6,35535
2011-02-08,291.04,296.16,290.24,293.12,20275.0,293.324,51700
2011-02-09,293.2,295.36,290.32,292.0,12467.0,292.592,37248
2011-02-10,290.4,294.88,290.08,292.32,15242.0,292.344,40223
2011-02-11,290.24,292.16,286.96,288.4,17757.0,289.068,44780
2011-02-14,289.52,292.32,286.24,287.04,16505.0,289.204,38093
2011-02-15,287.84,288.16,281.76,283.12,12743.0,284.824,31704
2011-02-16,285.2,287.2,281.68,284.24,23425.0,284.536,56338
2011-02-17,284.16,288.64,284.08,288.48,14311.0,286.476,38449
2011-02-18,291.04,294.16,287.2,290.72,18977.0,290.948,47715
2011-02-22,312.4,312.4,302.32,307.76,42420.0,307.1,89633
2011-02-23,312.0,323.28,310.8,318.24,53808.0,318.168,115529
2011-02-24,322.0,324.8,309.28,311.68,55146.0,318.592,148866
2011-02-25,314.96,318.4,312.48,317.44,19951.0,315.592,65917
2011-02-28,315.52,317.76,312.8,313.52,15611.0,315.188,47261
2011-03-01,316.16,324.24,315.84,323.84,24831.0,320.136,57234
2011-03-02,325.28,331.2,321.92,330.88,28524.0,327.556,64596
2011-03-03,327.36,330.64,323.92,329.44,19742.0,327.58,52989
2011-03-04,333.76,339.36,332.56,338.4,31084.0,336.104,87483
2011-03-07,342.08,342.64,338.0,338.96,30389.0,340.396,77018
2011-03-08,340.64,340.8,335.28,338.48,22894.0,338.22,58636
2011-03-09,341.28,341.6,336.16,336.4,20322.0,338.88,50822
2011-03-10,334.08,337.2,325.76,331.12,37419.0,331.464,88046
2011-03-11,323.28,328.16,322.88,325.68,28765.0,325.944,76625
2011-03-14,325.04,327.6,322.24,327.28,14794.0,325.288,47592
2011-03-15,315.04,320.24,313.2,315.12,30431.0,315.924,81484
2011-03-16,317.36,321.52,313.6,317.2,29368.0,317.676,78812
2011-03-17,322.88,329.2,321.68,327.12,17179.0,325.84,50706
2011-03-18,324.88,328.08,322.96,327.76,25968.0,325.924,67619
2011-03-21,330.16,331.68,328.08,328.96,14442.0,329.66,43183
2011-03-22,328.56,336.24,327.6,335.36,19977.0,332.852,53392
2011-03-23,336.88,340.0,335.92,336.88,19060.0,337.732,55371
2011-03-24,338.24,340.32,334.88,336.48,15197.0,337.504,44947
2011-03-25,335.76,338.64,334.0,337.44,14883.0,336.436,41714
2011-03-28,331.6,335.28,331.36,331.36,14166.0,333.356,39629
2011-03-29,331.92,335.6,330.56,334.64,9164.0,333.372,27483
2011-03-30,333.52,336.16,330.64,333.2,8422.0,333.276,26656
2011-03-31,339.44,341.44,337.6,340.64,14706.0,339.792,39198
2011-04-01,341.76,345.68,339.84,345.36,17240.0,343.376,44739
2011-04-04,344.96,347.12,344.0,346.0,10905.0,345.584,36342
2011-04-05,344.96,347.12,344.08,344.8,11519.0,345.464,35138
2011-04-06,346.96,348.72,344.96,346.96,13216.0,346.872,40470
2011-04-07,347.92,352.88,346.4,351.92,11239.0,350.3,35622
2011-04-08,355.44,361.6,354.64,361.2,14611.0,358.172,48163
2011-04-11,358.32,359.04,348.64,348.8,17008.0,353.564,49939
2011-04-12,345.92,346.0,337.36,338.4,21039.0,340.372,68862
2011-04-13,341.44,343.6,336.8,342.0,14248.0,340.744,46186
2011-04-14,341.52,346.8,340.96,346.24,11667.0,344.852,36349
2011-04-15,344.72,351.68,343.6,349.6,12815.0,348.784,40671
2011-04-18,345.28,345.52,340.4,342.96,12111.0,342.372,36027
2011-04-19,340.96,346.64,340.0,343.52,8225.0,343.276,26204
2011-04-20,347.68,354.8,346.88,353.76,13710.0,351.764,38561
2011-04-21,353.52,357.12,352.72,356.56,7495.0,355.012,21966
2011-04-25,358.96,359.12,352.96,356.24,7404.0,355.408,20035
2011-04-26,355.52,357.6,354.32,355.84,6660.0,355.764,19692
2011-04-27,356.56,360.32,351.76,360.16,14907.0,357.276,43263
2011-04-28,358.48,362.08,354.88,358.64,13565.0,358.552,37480
2011-04-29,359.2,362.72,357.68,361.2,7740.0,360.372,23044
2011-05-02,359.92,364.8,359.36,359.52,13357.0,361.684,39837
2011-05-03,358.08,358.64,350.4,352.64,17613.0,354.776,48770
2011-05-04,351.36,352.08,344.64,346.16,16477.0,347.412,39892
2011-05-05,335.92,336.4,312.16,314.72,72061.0,322.472,160154
2011-05-06,313.92,325.2,308.0,310.96,48030.0,316.884,113565
2011-05-09,315.36,328.32,314.24,326.96,26056.0,321.572,64185
2011-05-10,321.76,330.08,319.84,328.64,17886.0,326.524,53485
2011-05-11,325.36,325.52,309.76,314.8,34174.0,317.344,83609
2011-05-12,309.68,318.96,304.96,314.24,35266.0,311.52,102095
2011-05-13,314.0,316.88,308.24,315.52,23995.0,313.06,80669
2011-05-16,314.08,316.16,307.6,308.08,17841.0,311.248,54439
2011-05-17,306.0,308.88,301.76,308.48,23312.0,305.696,66869
2011-05-18,313.36,320.24,311.76,316.0,18433.0,316.472,51684
2011-05-19,316.48,318.4,311.52,312.56,16384.0,314.388,49720
2011-05-20,311.52,317.04,304.24,315.76,23542.0,311.524,71443
2011-05-23,306.48,309.84,304.24,307.76,19969.0,307.232,55342
2011-05-24,314.08,316.0,309.2,314.32,15872.0,313.408,42923
2011-05-25,311.76,320.8,311.6,319.44,23452.0,317.52,58908
2011-05-26,318.72,319.92,314.56,316.8,15020.0,316.868,49930
2011-05-27,318.0,318.8,316.0,317.68,8564.0,317.404,23762
2011-05-31,325.28,325.92,321.68,324.0,12227.0,323.908,34420
2011-06-01,324.32,324.48,315.44,316.16,14594.0,319.128,47437
2011-06-02,317.36,318.56,310.88,317.44,18705.0,315.056,47805
2011-06-03,311.36,317.76,310.8,317.28,13759.0,314.692,35163
2011-06-06,315.2,315.6,311.12,312.0,12699.0,313.228,35286
2011-06-07,311.84,314.72,308.56,312.32,10716.0,311.416,33889
2011-06-08,314.8,321.6,314.8,318.8,20735.0,318.512,56215
2011-06-09,320.0,323.2,318.08,321.12,9657.0,321.076,29252
2011-06-10,316.64,316.88,311.28,312.56,13633.0,313.428,43023
2011-06-13,309.76,312.4,303.6,306.08,15090.0,308.0,45360
2011-06-14,307.04,313.6,307.04,312.8,9308.0,310.868,29558
2011-06-15,311.6,315.12,296.56,300.72,24375.0,304.556,65318
2011-06-16,299.76,300.96,297.6,299.28,11958.0,299.152,32211
2011-06-17,294.0,296.24,289.6,293.04,15333.0,293.488,36836
2011-06-20,291.92,294.56,290.64,293.76,7596.0,292.748,21562
2011-06-21,295.52,297.76,291.6,294.32,11656.0,294.8,30894
2011-06-22,295.76,300.4,295.28,296.72,10593.0,297.94,27697
2011-06-23,286.0,288.88,281.68,288.08,27248.0,285.588,76770
2011-06-24,285.52,287.12,281.92,286.4,14365.0,284.864,42153
2011-06-27,282.56,286.32,281.12,285.12,8674.0,283.824,27832
2011-06-28,287.04,291.68,285.52,291.36,11438.0,288.86,32385
2011-06-29,291.84,300.8,291.52,297.84,18503.0,297.356,45912
2011-06-30,297.84,300.72,294.64,298.08,11714.0,298.2,34496
2011-07-01,295.76,299.36,293.28,297.04,11917.0,296.4,33157
2011-07-05,301.68,305.84,301.04,303.68,10466.0,303.608,30941
2011-07-06,303.84,305.12,301.44,303.12,8860.0,303.372,26757
2011-07-07,308.96,311.84,307.36,308.88,15949.0,309.304,37430
2011-07-08,304.16,304.72,300.0,302.4,10357.0,302.084,29597
2011-07-11,298.24,301.04,295.44,298.32,9300.0,297.812,27988
2011-07-12,297.2,305.76,295.84,303.36,13595.0,302.164,40377
2011-07-13,304.16,310.96,302.64,306.8,12934.0,307.416,37250
2011-07-14,309.44,310.0,296.48,300.4,12390.0,302.692,39704
2011-07-15,302.56,306.24,302.4,305.12,11497.0,304.472,31153
2011-07-18,301.6,301.84,296.8,300.72,10285.0,299.116,32188
2011-07-19,305.28,308.96,304.96,306.0,9210.0,307.028,27124
2011-07-20,308.16,308.96,302.56,307.2,8517.0,306.672,24780
2011-07-21,308.72,312.64,307.68,309.76,10237.0,310.728,30247
2011-07-22,308.64,312.72,308.0,311.52,5913.0,310.68,16343
2011-07-25,308.0,311.44,307.68,309.52,4794.0,309.604,16298
2011-07-26,308.32,314.0,305.12,310.48,10873.0,309.524,32297
2011-07-27,307.6,307.92,303.44,303.84,12380.0,305.424,31131
2011-07-28,304.16,305.92,302.24,303.28,5977.0,304.072,17725
2011-07-29,298.24,300.72,297.6,299.44,9382.0,298.94,27849
2011-08-01,307.12,307.76,291.68,297.6,16147.0,298.916,42162
2011-08-02,294.72,298.64,290.72,291.2,12326.0,293.536,42773
2011-08-03,291.52,291.76,284.72,287.04,17169.0,287.528,52493
2011-08-04,284.96,285.2,268.64,269.76,31745.0,275.568,103179
2011-08-05,272.0,274.56,263.2,271.6,26730.0,269.2,92370
2011-08-08,260.4,263.92,250.24,252.08,33408.0,258.2,104484
2011-08-09,255.76,258.64,242.48,252.72,36622.0,251.392,115036
2011-08-10,251.84,259.36,248.24,254.24,28208.0,253.024,101207
2011-08-11,257.84,268.08,255.44,266.4,25858.0,261.388,79679
2011-08-12,270.8,272.48,265.04,265.84,13663.0,268.568,49215
2011-08-15,269.28,274.32,269.12,273.76,11830.0,271.88,40142
2011-08-16,269.76,273.76,267.6,270.64,15173.0,270.524,47474
2011-08-17,275.28,277.04,271.2,272.08,16756.0,273.692,45608
2011-08-18,264.16,264.72,252.48,253.76,22840.0,257.548,70974
2011-08-19,251.76,260.16,251.6,256.96,19843.0,257.124,66690
2011-08-22,261.76,263.36,254.8,261.76,17229.0,259.832,56680
